SCODE,CCODE,COUNTRY,YEAR,IND,INTIND,INTVIOL,INTWAR,CIVVIOL,CIVWAR,ETHVIOL,ETHWAR,INTTOT,CIVTOT,ACTOTAL,nBORDER,TOTINT,TOTCIV,TOTALAC,nINT,nCIV,nAC,REGION,nREGION,REGINT,REGCIV,REGAC,nRINT,nRCIV,nRAC,NCIVLIST,NINTLIST,NACLIST
SWE,380,Sweden,1978,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,0,7,7,0,3,3,,,
SWE,380,Sweden,1979,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,0,7,7,0,3,3,,,
SWE,380,Sweden,1980,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,7,10,1,3,4,,,
SWE,380,Sweden,1981,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,5,8,1,3,4,,,
SWE,380,Sweden,1982,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,4,5,9,2,3,4,,,
SWE,380,Sweden,1983,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,4,7,1,2,3,,,
SWE,380,Sweden,1984,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,7,10,1,2,3,,,
SWE,380,Sweden,1985,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,7,10,1,2,3,,,
SWE,380,Sweden,1986,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,5,8,1,2,3,,,
SWE,380,Sweden,1987,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,5,8,1,2,3,,,
SWE,380,Sweden,1988,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,3,5,8,1,2,3,,,
SWE,380,Sweden,1989,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,0,6,6,0,3,3,,,
SWE,380,Sweden,1990,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,30,0,7,7,0,3,3,,,
SWE,380,Sweden,1991,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,0,8,8,0,4,4,,,
SWE,380,Sweden,1992,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,0,15,15,0,5,5,,,
SWE,380,Sweden,1993,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,15,15,0,5,5,,,
SWE,380,Sweden,1994,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,20,20,0,7,7,,,
SWE,380,Sweden,1995,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,18,18,0,6,6,,,
SWE,380,Sweden,1996,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,9,9,0,4,4,,,
SWE,380,Sweden,1997,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,7,7,0,4,4,,,
SWE,380,Sweden,1998,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,6,6,0,2,2,,,
SWE,380,Sweden,1999,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,3,11,14,1,3,3,,,
SWE,380,Sweden,2000,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,4,4,0,1,1,,,
SWE,380,Sweden,2001,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,4,4,0,1,1,,,
SWE,380,Sweden,2002,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,4,4,0,1,1,,,
SWE,380,Sweden,2003,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,4,4,0,1,1,,,
SWE,380,Sweden,2004,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,5,5,0,2,2,,,
SWE,380,Sweden,2005,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,40,0,5,5,0,2,2,,,
SWE,380,Sweden,2006,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,0,8,8,0,3,3,,,
SWE,380,Sweden,2007,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,41,0,4,4,0,2,2,,,
SWE,380,Sweden,2008,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,1,5,6,1,3,3,,,
SWE,380,Sweden,2009,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,5,5,0,3,3,,,
SWE,380,Sweden,2010,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,5,5,0,3,3,,,
SWE,380,Sweden,2011,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,5,5,0,3,3,,,
SWE,380,Sweden,2012,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,5,5,0,3,3,,,
CHE,225,Switzerland,1946,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,1,0,28,2,5,7,1,1,2,,,FRN
CHE,225,Switzerland,1947,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,1,0,28,2,5,7,1,1,2,,,FRN
CHE,225,Switzerland,1948,1,0,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,1,0,28,3,5,8,2,1,3,,,FRN
CHE,225,Switzerland,1949,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,1,0,30,3,5,8,2,1,3,,,FRN
CHE,225,Switzerland,1950,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,1,0,30,6,0,6,3,0,3,,,FRN
CHE,225,Switzerland,1951,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,1,0,30,6,0,6,3,0,3,,,FRN
CHE,225,Switzerland,1952,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,1,0,30,6,0,6,3,0,3,,,FRN
CHE,225,Switzerland,1953,1,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,1,0,30,6,0,6,3,0,3,,,FRN
CHE,225,Switzerland,1954,1,0,0,0,0,0,0,0,0,0,0,4,5,0,5,1,0,1,0,30,6,0,6,2,0,2,,,FRN
CHE,225,Switzerland,1955,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0,30,3,0,3,1,0,1,,FRN,
CHE,225,Switzerland,1956,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0,30,6,0,6,2,0,2,,FRN,
CHE,225,Switzerland,1957,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0,30,3,0,3,1,0,1,,FRN,
CHE,225,Switzerland,1958,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0,30,3,0,3,1,0,1,,FRN,
CHE,225,Switzerland,1959,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0,30,3,0,3,1,0,1,,FRN,
CHE,225,Switzerland,1960,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0,30,3,0,3,1,0,1,,FRN,
CHE,225,Switzerland,1961,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0,30,4,0,4,2,0,2,,FRN,
CHE,225,Switzerland,1962,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,0,30,4,0,4,2,0,2,,FRN,
CHE,225,Switzerland,1963,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,1,0,1,1,0,1,,,
CHE,225,Switzerland,1964,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,1,0,1,1,0,1,,,
CHE,225,Switzerland,1965,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,2,0,2,1,0,1,,,
CHE,225,Switzerland,1966,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,2,0,2,1,0,1,,,
CHE,225,Switzerland,1967,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,2,0,2,1,0,1,,,
CHE,225,Switzerland,1968,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,2,2,4,1,2,3,FRN,,
CHE,225,Switzerland,1969,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,3,2,5,2,1,3,,,
CHE,225,Switzerland,1970,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,2,3,5,1,2,3,ITA,,
CHE,225,Switzerland,1971,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,2,3,5,1,2,3,ITA,,
CHE,225,Switzerland,1972,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,2,3,5,1,2,3,ITA,,
CHE,225,Switzerland,1973,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,2,3,5,1,2,3,ITA,,
CHE,225,Switzerland,1974,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,2,5,7,1,3,4,ITA,,
CHE,225,Switzerland,1975,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,2,5,7,1,3,4,ITA,,
CHE,225,Switzerland,1976,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,0,5,5,0,3,3,ITA,,
CHE,225,Switzerland,1977,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,0,7,7,0,3,3,ITA,,
CHE,225,Switzerland,1978,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,0,7,7,0,3,3,ITA,,
CHE,225,Switzerland,1979,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,0,7,7,0,3,3,ITA,,
CHE,225,Switzerland,1980,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,3,7,10,1,3,4,ITA,,
CHE,225,Switzerland,1981,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,3,5,8,1,3,4,ITA,,
CHE,225,Switzerland,1982,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,30,4,5,9,2,3,4,ITA,,
CHE,225,Switzerland,1983,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,3,4,7,1,2,3,,,
CHE,225,Switzerland,1984,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,3,7,10,1,2,3,,,
CHE,225,Switzerland,1985,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,3,7,10,1,2,3,,,
CHE,225,Switzerland,1986,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,3,5,8,1,2,3,,,
CHE,225,Switzerland,1987,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,3,5,8,1,2,3,,,
CHE,225,Switzerland,1988,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,3,5,8,1,2,3,,,
CHE,225,Switzerland,1989,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,0,6,6,0,3,3,,,
CHE,225,Switzerland,1990,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,30,0,7,7,0,3,3,,,
CHE,225,Switzerland,1991,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,34,0,8,8,0,4,4,,,
CHE,225,Switzerland,1992,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,38,0,15,15,0,5,5,,,
CHE,225,Switzerland,1993,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,15,15,0,5,5,,,
CHE,225,Switzerland,1994,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,20,20,0,7,7,,,
CHE,225,Switzerland,1995,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,18,18,0,6,6,,,
CHE,225,Switzerland,1996,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,9,9,0,4,4,,,
CHE,225,Switzerland,1997,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,7,7,0,4,4,,,
CHE,225,Switzerland,1998,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,6,6,0,2,2,,,
CHE,225,Switzerland,1999,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,3,11,14,1,3,3,,,
CHE,225,Switzerland,2000,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,4,4,0,1,1,,,
CHE,225,Switzerland,2001,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,4,4,0,1,1,,,
CHE,225,Switzerland,2002,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,4,4,0,1,1,,,
CHE,225,Switzerland,2003,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,4,4,0,1,1,,,
CHE,225,Switzerland,2004,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,5,5,0,2,2,,,
CHE,225,Switzerland,2005,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,5,5,0,2,2,,,
CHE,225,Switzerland,2006,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,41,0,8,8,0,3,3,,,
CHE,225,Switzerland,2007,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,41,0,4,4,0,2,2,,,
CHE,225,Switzerland,2008,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,1,5,6,1,3,3,,,
CHE,225,Switzerland,2009,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,0,5,5,0,3,3,,,
CHE,225,Switzerland,2010,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,0,5,5,0,3,3,,,
CHE,225,Switzerland,2011,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,0,5,5,0,3,3,,,
CHE,225,Switzerland,2012,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,42,0,5,5,0,3,3,,,
SYR,652,Syria,1946,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,8,0,2,2,0,1,1,,,
SYR,652,Syria,1947,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,8,0,2,2,0,1,1,,,
SYR,652,Syria,1948,1,0,0,5,0,0,0,0,5,0,5,5,15,0,15,3,0,3,5,9,20,1,21,4,1,5,,,"ISR,JOR,LEB"
SYR,652,Syria,1949,1,0,0,5,0,0,0,0,5,0,5,5,15,0,15,3,0,3,5,9,20,0,20,4,0,4,,,"ISR,JOR,LEB"
SYR,652,Syria,1950,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,9,0,0,0,0,0,0,,,
SYR,652,Syria,1951,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,,,
SYR,652,Syria,1952,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,0,1,1,0,1,1,,,
SYR,652,Syria,1953,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,,,
SYR,652,Syria,1954,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,,,
SYR,652,Syria,1955,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,,,
SYR,652,Syria,1956,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,12,2,5,7,1,1,2,,,
SYR,652,Syria,1957,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,12,0,5,5,0,1,1,,,
SYR,652,Syria,1958,1,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,2,2,5,12,0,7,7,0,3,3,"IRQ,LEB",,
SYR,652,Syria,1959,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,5,12,0,6,6,0,2,2,IRQ,,
SYR,652,Syria,1960,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,13,0,5,5,0,1,1,,,
SYR,652,Syria,1961,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,5,14,0,10,10,0,2,2,IRQ,,
SYR,652,Syria,1962,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,5,14,0,10,10,0,2,2,IRQ,,
SYR,652,Syria,1963,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,5,14,0,13,13,0,4,4,IRQ,,
SYR,652,Syria,1964,1,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,1,1,5,14,0,12,12,0,3,3,IRQ,,
SYR,652,Syria,1965,1,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,2,2,5,14,0,14,14,0,4,4,"IRQ,ISR",,
SYR,652,Syria,1966,1,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,2,2,5,14,0,14,14,0,4,4,"IRQ,ISR",,
SYR,652,Syria,1967,1,0,0,4,0,0,0,0,4,0,4,5,8,7,15,2,2,3,5,15,16,14,30,4,4,7,"IRQ,ISR","ISR,JOR",
SYR,652,Syria,1968,1,0,0,4,0,0,0,0,4,0,4,5,8,7,15,2,2,3,5,15,16,14,30,4,4,7,"IRQ,ISR","ISR,JOR",
SYR,652,Syria,1969,1,0,0,4,0,0,0,0,4,0,4,5,8,7,15,2,2,3,5,15,16,12,28,4,3,6,"IRQ,ISR","ISR,JOR",
SYR,652,Syria,1970,1,0,0,4,0,0,0,0,4,0,4,5,8,10,18,2,3,3,5,15,16,15,31,4,4,6,"IRQ,ISR,JOR","ISR,JOR",
SYR,652,Syria,1971,1,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,2,2,5,18,0,13,13,0,4,4,"IRQ,ISR",,
SYR,652,Syria,1972,1,0,0,0,0,0,0,0,0,0,0,5,0,7,7,0,2,2,5,18,0,13,13,0,4,4,"IRQ,ISR",,
SYR,652,Syria,1973,1,0,0,3,0,0,0,0,3,0,3,5,3,7,10,1,2,2,5,18,9,8,17,3,3,5,"IRQ,ISR",ISR,
SYR,652,Syria,1974,1,0,0,0,0,0,0,0,0,0,0,5,1,9,10,1,3,3,5,18,2,12,14,2,5,6,"IRQ,ISR,TUR",IRQ,
SYR,652,Syria,1975,1,0,0,0,0,0,0,0,0,0,0,5,1,14,15,1,4,4,5,18,2,15,17,2,5,6,"IRQ,ISR,LEB,TUR",IRQ,
SYR,652,Syria,1976,1,0,0,0,0,0,0,0,0,0,0,5,0,14,14,0,4,4,5,18,0,15,15,0,5,5,"IRQ,ISR,LEB,TUR",,
SYR,652,Syria,1977,1,0,0,0,0,0,0,0,0,0,0,5,0,16,16,0,4,4,5,18,0,16,16,0,4,4,"IRQ,ISR,LEB,TUR",,
SYR,652,Syria,1978,1,0,0,0,0,0,0,0,0,0,0,5,4,16,20,2,4,4,5,18,6,21,27,4,6,7,"IRQ,ISR,LEB,TUR","ISR,LEB",
SYR,652,Syria,1979,1,0,0,0,0,3,0,0,0,3,3,5,0,19,19,0,4,4,5,18,2,29,31,2,6,8,"IRQ,ISR,LEB,TUR",,
SYR,652,Syria,1980,1,0,0,0,0,3,0,0,0,3,3,5,6,19,25,1,4,4,5,18,12,29,41,2,6,6,"IRQ,ISR,LEB,TUR",IRQ,
SYR,652,Syria,1981,1,0,1,0,0,3,0,0,1,3,4,5,6,17,23,1,4,4,5,18,13,27,40,3,6,6,"IRQ,ISR,LEB,TUR",IRQ,
SYR,652,Syria,1982,1,0,0,0,0,3,0,0,0,3,3,5,15,17,32,3,4,4,5,18,21,27,48,4,6,6,"IRQ,ISR,LEB,TUR","IRQ,ISR,LEB",
SYR,652,Syria,1983,1,0,0,0,0,0,0,0,0,0,0,5,14,17,31,3,4,4,5,18,20,30,50,4,6,6,"IRQ,ISR,LEB,TUR","IRQ,ISR,LEB",
SYR,652,Syria,1984,1,0,0,0,0,0,0,0,0,0,0,5,14,20,34,3,4,4,5,18,20,33,53,4,6,6,"IRQ,ISR,LEB,TUR","IRQ,ISR,LEB",
SYR,652,Syria,1985,1,0,0,0,0,0,0,0,0,0,0,5,14,20,34,3,4,4,5,18,20,33,53,4,6,6,"IRQ,ISR,LEB,TUR","IRQ,ISR,LEB",
SYR,652,Syria,1986,1,0,0,0,0,0,0,0,0,0,0,5,14,18,32,3,4,4,5,18,20,30,50,4,7,7,"IRQ,ISR,LEB,TUR","IRQ,ISR,LEB",
SYR,652,Syria,1987,1,0,0,0,0,0,0,0,0,0,0,5,14,18,32,3,4,4,5,18,20,30,50,4,7,7,"IRQ,ISR,LEB,TUR","IRQ,ISR,LEB",
SYR,652,Syria,1988,1,0,0,0,0,0,0,0,0,0,0,5,14,18,32,3,4,4,5,18,20,28,48,4,6,6,"IRQ,ISR,LEB,TUR","IRQ,ISR,LEB",
SYR,652,Syria,1989,1,0,0,0,0,0,0,0,0,0,0,5,8,18,26,2,4,4,5,18,8,28,36,2,6,6,"IRQ,ISR,LEB,TUR","ISR,LEB",
SYR,652,Syria,1990,1,0,0,0,0,0,0,0,0,0,0,5,13,18,31,3,4,4,5,18,18,28,46,4,6,7,"IRQ,ISR,LEB,TUR","IRQ,ISR,LEB",
SYR,652,Syria,1991,1,0,0,0,0,0,0,0,0,0,0,5,5,18,23,1,4,4,5,20,16,34,50,4,8,10,"IRQ,ISR,LEB,TUR",IRQ,
SYR,652,Syria,1992,1,0,0,0,0,0,0,0,0,0,0,5,0,13,13,0,3,3,5,20,6,30,36,2,8,9,"IRQ,ISR,TUR",,
SYR,652,Syria,1993,1,0,0,0,0,0,0,0,0,0,0,5,0,13,13,0,3,3,5,20,6,30,36,2,8,9,"IRQ,ISR,TUR",,
SYR,652,Syria,1994,1,0,0,0,0,0,0,0,0,0,0,5,0,8,8,0,3,3,5,20,6,19,25,2,7,8,"IRQ,ISR,TUR",,
SYR,652,Syria,1995,1,0,0,0,0,0,0,0,0,0,0,5,0,8,8,0,3,3,5,20,0,18,18,0,6,6,"IRQ,ISR,TUR",,
SYR,652,Syria,1996,1,0,0,0,0,0,0,0,0,0,0,5,0,9,9,0,3,3,5,20,0,19,19,0,6,6,"IRQ,ISR,TUR",,
SYR,652,Syria,1997,1,0,0,0,0,0,0,0,0,0,0,5,0,9,9,0,3,3,5,20,0,19,19,0,6,6,"IRQ,ISR,TUR",,
SYR,652,Syria,1998,1,0,0,0,0,0,0,0,0,0,0,5,1,9,10,1,3,3,5,20,1,17,18,1,6,6,"IRQ,ISR,TUR",IRQ,
SYR,652,Syria,1999,1,0,0,0,0,0,0,0,0,0,0,5,1,5,6,1,2,3,5,20,1,12,13,1,4,5,"ISR,TUR",IRQ,
SYR,652,Syria,2000,1,0,0,0,0,0,0,0,0,0,0,5,1,2,3,1,1,2,5,20,1,8,9,1,2,3,ISR,IRQ,
SYR,652,Syria,2001,1,0,0,0,0,0,0,0,0,0,0,5,1,2,3,1,1,2,5,20,1,8,9,1,2,3,ISR,IRQ,
SYR,652,Syria,2002,1,0,0,0,0,0,0,0,0,0,0,5,1,2,3,1,1,2,5,20,1,8,9,1,2,3,ISR,IRQ,
SYR,652,Syria,2003,1,0,0,0,0,0,0,0,0,0,0,5,6,2,8,1,1,2,5,20,6,8,14,1,3,4,ISR,IRQ,
SYR,652,Syria,2004,1,0,0,0,0,0,0,0,0,0,0,5,6,3,9,1,2,3,5,20,6,10,16,1,5,6,"ISR,TUR",IRQ,
SYR,652,Syria,2005,1,0,0,0,0,0,0,0,0,0,0,5,6,3,9,1,2,3,5,20,6,10,16,1,5,6,"ISR,TUR",IRQ,
SYR,652,Syria,2006,1,0,0,0,0,0,0,0,0,0,0,5,10,3,13,3,2,4,5,20,10,10,20,3,5,7,"ISR,TUR","IRQ,ISR,LEB",
SYR,652,Syria,2007,1,0,0,0,0,0,0,0,0,0,0,5,6,4,10,1,3,4,5,20,6,11,17,1,6,7,"ISR,LEB,TUR",IRQ,
SYR,652,Syria,2008,1,0,0,0,0,0,0,0,0,0,0,5,6,4,10,1,3,4,5,20,7,10,17,2,5,7,"ISR,LEB,TUR",IRQ,
SYR,652,Syria,2009,1,0,0,0,0,0,0,0,0,0,0,5,6,3,9,1,2,3,5,20,6,9,15,1,4,5,"ISR,TUR",IRQ,
SYR,652,Syria,2010,1,0,0,0,0,0,0,0,0,0,0,5,6,3,9,1,2,3,5,20,6,9,15,1,4,5,"ISR,TUR",IRQ,
SYR,652,Syria,2011,1,0,0,0,0,0,0,5,0,5,5,5,0,6,6,0,3,3,5,20,0,20,20,0,7,7,"IRQ,ISR,TUR",,
SYR,652,Syria,2012,1,0,0,0,0,0,0,5,0,5,5,5,0,6,6,0,3,3,5,20,0,19,19,0,6,6,"IRQ,ISR,TUR",,
TJK,702,Tajikistan,1991,1,0,0,0,0,0,0,0,0,0,0,2,0,9,9,0,2,2,6,15,0,37,37,0,9,9,"AFG,CHN",,
TJK,702,Tajikistan,1992,1,0,0,0,0,3,0,0,0,3,3,4,0,9,9,0,2,2,6,15,0,40,40,0,10,10,"AFG,CHN",,
TJK,702,Tajikistan,1993,1,0,0,0,0,3,0,0,0,3,3,4,0,9,9,0,2,2,6,15,0,38,38,0,9,9,"AFG,CHN",,
TJK,702,Tajikistan,1994,1,0,0,0,0,3,0,0,0,3,3,4,0,9,9,0,2,2,6,15,0,29,29,0,7,7,"AFG,CHN",,
TJK,702,Tajikistan,1995,1,0,0,0,0,3,0,0,0,3,3,4,0,9,9,0,2,2,6,15,0,29,29,0,7,7,"AFG,CHN",,
TJK,702,Tajikistan,1996,1,0,0,0,0,3,0,0,0,3,3,4,0,9,9,0,2,2,6,15,0,31,31,0,8,8,"AFG,CHN",,
TJK,702,Tajikistan,1997,1,0,0,0,0,3,0,0,0,3,3,4,0,9,9,0,2,2,6,15,0,31,31,0,8,8,"AFG,CHN",,
TJK,702,Tajikistan,1998,1,0,0,0,0,3,0,0,0,3,3,4,0,9,9,0,2,2,6,15,0,31,31,0,8,8,"AFG,CHN",,
TJK,702,Tajikistan,1999,1,0,0,0,0,0,0,0,0,0,0,4,0,7,7,0,1,1,6,15,2,25,27,2,5,6,AFG,,
TJK,702,Tajikistan,2000,1,0,0,0,0,0,0,0,0,0,0,4,0,7,7,0,1,1,6,15,0,25,25,0,5,5,AFG,,
TJK,702,Tajikistan,2001,1,0,0,0,0,0,0,0,0,0,0,4,3,7,10,1,1,1,6,15,3,28,31,1,6,6,AFG,AFG,
TJK,702,Tajikistan,2002,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,6,15,3,21,24,1,5,6,,AFG,
TJK,702,Tajikistan,2003,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,6,15,3,19,22,1,5,6,,AFG,
TJK,702,Tajikistan,2004,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,6,15,3,23,26,1,5,6,,AFG,
TJK,702,Tajikistan,2005,1,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,0,1,6,15,3,24,27,1,5,6,,AFG,
